mode,input_type,norm_variant,polarization_operator,stack_method,power_window_s,phase,peak_label,time_s,slowness_sdeg,power,support_count,minimum_support,status,excluded_reason,paper_time_s,paper_slowness_sdeg,dt_vs_paper_s,ds_vs_paper_sdeg,within_published_tolerance,grid_coordinate_miss_norm,median_distance_error_deg,max_distance_error_deg,distance_uncertainty_moveout_s,uncertainty_folded_time_tolerance_s,within_uncertainty_folded_tolerance,local_max_neighbor_check,box_peak_background_quantile,target_box_rank,published_target_box,box_occupancy_in_band,box_supported_cell_fraction,box_valid_cell_count,box_total_cell_count,normalization_lane,current_provenance_status
ablation,envelope,C,not_applicable,nth_root,20.0,PKiKP,global,664.85,-3.737373737373738,0.37253130326466655,23,2,ok,,604.0,-6.5,60.85000000000002,2.762626262626262,False,30.771430150698436,3.3,17.5,21.45,23.45,False,True,0.8451372311264977,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,nth_root,20.0,PKiKP,published_target,584.0,-7.070707070707071,0.26281332465073254,23,2,ok,,604.0,-6.5,-20.0,-0.5707070707070709,False,10.045135163151675,3.3,17.5,21.45,23.45,True,False,0.805238628434047,26285,PKIKP_PUBLISHED,0.49615064502704953,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,nth_root,20.0,PKKP,peak_1,1200.0,-3.8383838383838382,0.07569343781406157,23,2,ok,,1290.0,-8.0,-90.0,4.161616161616162,False,4.086239731729722,3.3,17.5,26.4,56.4,False,False,0.4319479972680608,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,nth_root,20.0,PKKP,peak_2,1219.8,-6.363636363636363,0.0753924930225352,23,2,ok,,1341.0,-7.0,-121.20000000000005,0.6363636363636367,False,4.062213883404849,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.4300834095716373,16,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,nth_root,20.0,PKKP,paper_target,1342.2,-7.373737373737374,0.06270022452180848,23,2,ok,,1341.0,-7.0,1.2000000000000455,-0.3737373737373737,True,0.9646748951334266,3.3,17.5,23.099999999999998,28.099999999999998,True,True,0.3453747721023161,82240,PKKP_PUBLISHED,0.6603620474406992,1.0,16020,16020,ablation_full_window,current
ablation,envelope,C,not_applicable,nth_root,5.0,PKiKP,global,662.7,-3.5353535353535355,0.45902099535373747,23,2,ok,,604.0,-6.5,58.700000000000045,2.9646464646464645,False,29.76300969792413,3.3,17.5,21.45,23.45,False,True,0.8852666190422435,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,nth_root,5.0,PKiKP,published_target,584.0,-6.363636363636363,0.2853273030733634,23,2,ok,,604.0,-6.5,-20.0,0.1363636363636367,False,10.00258231121154,3.3,17.5,21.45,23.45,True,False,0.8177733824222293,18336,PKIKP_PUBLISHED,0.16937161880982105,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,nth_root,5.0,PKKP,peak_1,1200.0,-3.9393939393939394,0.08829033253468192,23,2,ok,,1290.0,-8.0,-90.0,4.0606060606060606,False,4.040820685588548,3.3,17.5,26.4,56.4,False,False,0.5013239095670609,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,nth_root,5.0,PKKP,peak_2,1200.9,-7.575757575757576,0.08595325335499944,23,2,ok,,1341.0,-7.0,-140.0999999999999,-0.5757575757575761,False,4.685747742346747,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.4898709476926054,32,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,nth_root,5.0,PKKP,paper_target,1344.85,-7.474747474747475,0.06895144224140926,23,2,ok,,1341.0,-7.0,3.849999999999909,-0.4747474747474749,False,1.4147640368165195,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.3893843591689291,38014,PKKP_PUBLISHED,0.2931960049937578,1.0,16020,16020,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKiKP,global,662.7,-3.4343434343434343,1.5496065984090177,23,2,ok,,604.0,-6.5,58.700000000000045,3.0656565656565657,False,29.79142075322999,3.3,17.5,21.45,23.45,False,True,0.9887087403311016,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKiKP,published_target,584.0,-6.363636363636363,0.6264195176793331,23,2,ok,,604.0,-6.5,-20.0,0.1363636363636367,False,10.00258231121154,3.3,17.5,21.45,23.45,True,False,0.84218867204134,18352,PKIKP_PUBLISHED,0.018102372034956304,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKKP,peak_1,1200.3,-7.474747474747475,0.18148192220269646,23,2,ok,,1290.0,-8.0,-89.70000000000005,0.5252525252525251,False,3.010434831292588,3.3,17.5,26.4,56.4,False,True,0.5777059730876971,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKKP,peak_2,1200.0,-3.9393939393939394,0.16844275306097475,23,2,ok,,1341.0,-7.0,-141.0,3.0606060606060606,False,5.12379240876298,3.3,17.5,23.099999999999998,53.099999999999994,False,False,0.5493355172574609,183,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKKP,paper_target,1345.3,-7.6767676767676765,0.1351672824192115,23,2,ok,,1341.0,-7.0,4.2999999999999545,-0.6767676767676765,False,1.8979437694474706,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.47538596050020465,7775,PKKP_PUBLISHED,0.05324594257178527,1.0,16020,16020,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKiKP,global,664.4,-3.6363636363636367,1.3359382982582304,23,2,ok,,604.0,-6.5,60.39999999999998,2.8636363636363633,False,30.57480867674946,3.3,17.5,21.45,23.45,False,True,0.9759078968645027,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKiKP,published_target,584.0,-6.363636363636363,0.5487525133692663,23,2,ok,,604.0,-6.5,-20.0,0.1363636363636367,False,10.00258231121154,3.3,17.5,21.45,23.45,True,False,0.825210158385349,30170,PKIKP_PUBLISHED,0.09529754473574699,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKKP,peak_1,1200.8,-7.575757575757576,0.15932339675480295,23,2,ok,,1290.0,-8.0,-89.20000000000005,0.42424242424242387,False,2.986754584608303,3.3,17.5,26.4,56.4,False,True,0.5215584780117689,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKKP,peak_2,1344.35,-9.494949494949495,0.14764412689265105,23,2,ok,,1341.0,-7.0,3.349999999999909,-2.494949494949495,False,1.6670438549651947,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.49790593464528593,299,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKKP,paper_target,1345.5,-7.575757575757576,0.11810002421874197,23,2,ok,,1341.0,-7.0,4.5,-0.5757575757575761,False,1.6976026957931016,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.43071583517881606,25359,PKKP_PUBLISHED,0.17009987515605493,1.0,16020,16020,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKiKP,global,665.3,-3.737373737373738,1.0507052703053725,23,2,ok,,604.0,-6.5,61.299999999999955,2.762626262626262,False,30.993915346714598,3.3,17.5,21.45,23.45,False,True,0.9303882901451876,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKiKP,published_target,584.0,-7.070707070707071,0.5156637377221792,23,2,ok,,604.0,-6.5,-20.0,-0.5707070707070709,False,10.045135163151675,3.3,17.5,21.45,23.45,True,False,0.8171139338049574,39693,PKIKP_PUBLISHED,0.09612983770287141,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKKP,peak_1,1200.0,-7.575757575757576,0.13784939138504027,23,2,ok,,1290.0,-8.0,-90.0,0.42424242424242387,False,3.013302480264402,3.3,17.5,26.4,56.4,False,False,0.46934065162937855,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKKP,peak_2,1200.0,-3.737373737373738,0.12828663486943886,23,2,ok,,1341.0,-7.0,-141.0,3.262626262626262,False,5.178898644374266,3.3,17.5,23.099999999999998,53.099999999999994,False,False,0.4500117898777906,1750,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKKP,paper_target,1343.95,-7.6767676767676765,0.10812307893903617,23,2,ok,,1341.0,-7.0,2.9500000000000455,-0.6767676767676765,False,1.7918399906198375,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.4021189526752998,57875,PKKP_PUBLISHED,0.4721598002496879,1.0,16020,16020,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKiKP,global,663.6,-3.4343434343434343,1.4747952671597524,23,2,ok,,604.0,-6.5,59.60000000000002,3.0656565656565657,False,30.234851587133377,3.3,17.5,21.45,23.45,False,True,0.9850427639134723,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKiKP,published_target,584.0,-6.363636363636363,0.5922432328951258,23,2,ok,,604.0,-6.5,-20.0,0.1363636363636367,False,10.00258231121154,3.3,17.5,21.45,23.45,True,False,0.8344668469072383,22621,PKIKP_PUBLISHED,0.03089887640449438,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKKP,peak_1,1200.95,-7.575757575757576,0.17485903176987486,23,2,ok,,1290.0,-8.0,-89.04999999999995,0.42424242424242387,False,2.981777090150329,3.3,17.5,26.4,56.4,False,True,0.5606287382738661,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKKP,peak_2,1344.75,-9.494949494949495,0.16090004533434266,23,2,ok,,1341.0,-7.0,3.75,-2.494949494949495,False,1.6679900389189297,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.5299868241033046,216,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKKP,paper_target,1345.75,-7.6767676767676765,0.12772469250727603,23,2,ok,,1341.0,-7.0,4.75,-0.6767676767676765,False,1.940384124853759,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.45613075824387045,13056,PKKP_PUBLISHED,0.09113607990012484,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKiKP,global,579.95,-3.333333333333333,0.009872644351626101,23,2,ok,,604.0,-6.5,-24.049999999999955,3.166666666666667,False,13.132233750265199,3.3,17.5,21.45,23.45,False,True,0.9957401609045444,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKiKP,published_target,607.1,-6.363636363636363,0.00820488367489504,23,2,ok,,604.0,-6.5,3.1000000000000227,0.1363636363636367,False,1.5665736154301908,3.3,17.5,21.45,23.45,True,True,0.9954514024787997,13,PKIKP_PUBLISHED,0.0005201831044527674,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKKP,peak_1,1406.3,-7.474747474747475,0.0039030426771623685,23,2,ok,,1290.0,-8.0,116.29999999999995,0.5252525252525251,False,3.892449398245796,3.3,17.5,26.4,56.4,False,True,0.9940130463144162,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKKP,peak_2,1316.65,-3.5353535353535355,0.00373706196035104,23,2,ok,,1341.0,-7.0,-24.34999999999991,3.4646464646464645,False,2.4482266938416406,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9939054142204827,3,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKKP,paper_target,1334.3,-6.262626262626263,0.0016876062202590071,23,2,ok,,1341.0,-7.0,-6.7000000000000455,0.737373737373737,False,2.2790020137229434,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.9911898238747554,85,PKKP_PUBLISHED,0.00031210986267166043,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKiKP,global,579.7,-3.333333333333333,0.0012641572284577028,23,2,ok,,604.0,-6.5,-24.299999999999955,3.166666666666667,False,13.246789734558497,3.3,17.5,21.45,23.45,False,True,0.985161556860187,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKiKP,published_target,607.15,-6.363636363636363,0.0009175843258187476,23,2,ok,,604.0,-6.5,3.1499999999999773,0.1363636363636367,False,1.5913132603488063,3.3,17.5,21.45,23.45,True,True,0.9835075016307893,193,PKIKP_PUBLISHED,0.005305867665418227,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKKP,peak_1,1406.3,-7.474747474747475,0.0004421364190743521,23,2,ok,,1290.0,-8.0,116.29999999999995,0.5252525252525251,False,3.892449398245796,3.3,17.5,26.4,56.4,False,True,0.9773139813002827,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKKP,peak_2,1316.55,-3.5353535353535355,0.00041433089626884676,23,2,ok,,1341.0,-7.0,-24.450000000000045,3.4646464646464645,False,2.4493338209931697,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9765348988910633,33,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKKP,paper_target,1334.15,-6.262626262626263,0.0002155275757181898,23,2,ok,,1341.0,-7.0,-6.849999999999909,0.737373737373737,False,2.2967695092353426,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.964351598173516,639,PKKP_PUBLISHED,0.003183520599250936,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKiKP,global,579.7,-3.333333333333333,0.0006529379432791236,23,2,ok,,604.0,-6.5,-24.299999999999955,3.166666666666667,False,13.246789734558497,3.3,17.5,21.45,23.45,False,True,0.9806925418569254,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKiKP,published_target,607.05,-6.363636363636363,0.00047979536262243694,23,2,ok,,604.0,-6.5,3.0499999999999545,0.1363636363636367,False,1.5418423695572496,3.3,17.5,21.45,23.45,True,True,0.9785599043270277,362,PKIKP_PUBLISHED,0.010715771951727009,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKKP,peak_1,1406.25,-7.474747474747475,0.0002230445479673819,23,2,ok,,1290.0,-8.0,116.25,0.5252525252525251,False,3.8907894923086785,3.3,17.5,26.4,56.4,False,True,0.9667999565122852,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKKP,peak_2,1316.75,-3.5353535353535355,0.00021381688479896915,23,2,ok,,1341.0,-7.0,-24.25,3.4646464646464645,False,2.4471236062853006,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9657325505544684,53,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKKP,paper_target,1334.4,-6.262626262626263,0.00011246639316046663,23,2,ok,,1341.0,-7.0,-6.599999999999909,0.737373737373737,False,2.267300195949614,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.9409086757990868,1438,PKKP_PUBLISHED,0.00686641697877653,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKiKP,global,579.8,-3.333333333333333,0.0023280059505507975,23,2,ok,,604.0,-6.5,-24.200000000000045,3.166666666666667,False,13.200944597702298,3.3,17.5,21.45,23.45,False,True,0.9893218090889324,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKiKP,published_target,607.1,-6.363636363636363,0.0018052393063898203,23,2,ok,,604.0,-6.5,3.1000000000000227,0.1363636363636367,False,1.5665736154301908,3.3,17.5,21.45,23.45,True,True,0.9883135464231355,75,PKIKP_PUBLISHED,0.002600915522263837,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKKP,peak_1,1406.3,-7.474747474747475,0.0008754160094261935,23,2,ok,,1290.0,-8.0,116.29999999999995,0.5252525252525251,False,3.892449398245796,3.3,17.5,26.4,56.4,False,True,0.9842976734072625,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKKP,peak_2,1316.65,-3.5353535353535355,0.000817582870389443,23,2,ok,,1341.0,-7.0,-24.34999999999991,3.4646464646464645,False,2.4482266938416406,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.983804522722331,17,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKKP,paper_target,1334.2,-6.262626262626263,0.0004148725164775904,23,2,ok,,1341.0,-7.0,-6.7999999999999545,0.737373737373737,False,2.2908186699416393,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.9765749075886062,326,PKKP_PUBLISHED,0.0016229712858926342,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKiKP,global,666.5,-5.454545454545455,0.12105307168965881,23,2,ok,,604.0,-6.5,62.5,1.045454545454545,False,31.298538979329173,3.3,17.5,21.45,23.45,False,True,0.9886388345292455,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKiKP,published_target,607.0,-6.363636363636363,0.05465363241165989,23,2,ok,,604.0,-6.5,3.0,0.1363636363636367,False,1.5171199334798762,3.3,17.5,21.45,23.45,True,True,0.9838936725375081,312,PKIKP_PUBLISHED,0.0006242197253433209,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKKP,peak_1,1201.1,-3.737373737373738,0.02475655501338037,23,2,ok,,1290.0,-8.0,-88.90000000000009,4.262626262626262,False,4.105714589573425,3.3,17.5,26.4,56.4,False,True,0.9749769515111981,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKKP,peak_2,1202.1,-8.787878787878787,0.021977400741624693,23,2,ok,,1341.0,-7.0,-138.9000000000001,-1.7878787878787872,False,4.780959251035856,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9729280278321374,7,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKKP,paper_target,1334.35,-6.262626262626263,0.013808277019656435,23,2,ok,,1341.0,-7.0,-6.650000000000091,0.737373737373737,False,2.2731366387776286,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.961986301369863,129,PKKP_PUBLISHED,0.000749063670411985,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKiKP,global,661.4,-1.4141414141414135,0.026778419894050557,23,2,ok,,604.0,-6.5,57.39999999999998,5.0858585858585865,False,29.92557237711917,3.3,17.5,21.45,23.45,False,True,0.9699297673407262,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKiKP,published_target,607.35,-6.363636363636363,0.009627180679952564,23,2,ok,,604.0,-6.5,3.3500000000000227,0.1363636363636367,False,1.690348453000748,3.3,17.5,21.45,23.45,True,True,0.94733072407045,3888,PKIKP_PUBLISHED,0.006554307116104869,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKKP,peak_1,1200.6,-3.737373737373738,0.004857383488554019,23,2,ok,,1290.0,-8.0,-89.40000000000009,4.262626262626262,False,4.1177600520904125,3.3,17.5,26.4,56.4,False,True,0.9036466623178951,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKKP,peak_2,1282.2,-3.9393939393939394,0.00479998681550792,23,2,ok,,1341.0,-7.0,-58.799999999999955,3.0606060606060606,False,2.8292841229005483,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.902587084148728,17,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKKP,paper_target,1333.95,-6.262626262626263,0.0029599197663173066,23,2,ok,,1341.0,-7.0,-7.0499999999999545,0.737373737373737,False,2.3208511754425745,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.8452941943900848,548,PKKP_PUBLISHED,0.006616729088639201,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKiKP,global,661.55,-1.4141414141414135,0.014489814930136244,23,2,ok,,604.0,-6.5,57.549999999999955,5.0858585858585865,False,29.997508348164473,3.3,17.5,21.45,23.45,False,True,0.9573570341378561,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKiKP,published_target,607.2,-6.363636363636363,0.005929706507102881,23,2,ok,,604.0,-6.5,3.2000000000000455,0.1363636363636367,False,1.616060918580131,3.3,17.5,21.45,23.45,True,True,0.919385518590998,8130,PKIKP_PUBLISHED,0.020183104452767373,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKKP,peak_1,1484.15,-2.929292929292929,0.0028596843440196157,23,2,ok,,1290.0,-8.0,194.1500000000001,5.070707070707071,False,7.3013735830068685,3.3,17.5,26.4,56.4,False,True,0.8318325722983257,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKKP,peak_2,1200.75,-3.737373737373738,0.0027919632026678883,23,2,ok,,1341.0,-7.0,-140.25,3.262626262626262,False,5.1562211132477245,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.8279969558599696,46,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKKP,paper_target,1334.35,-6.262626262626263,0.0018012714563448277,23,2,ok,,1341.0,-7.0,-6.650000000000091,0.737373737373737,False,2.2731366387776286,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.7412667971298108,1036,PKKP_PUBLISHED,0.015730337078651686,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKiKP,global,661.35,-1.4141414141414135,0.04796015159251872,23,2,ok,,604.0,-6.5,57.35000000000002,5.0858585858585865,False,29.901597066013032,3.3,17.5,21.45,23.45,False,True,0.9780104370515329,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKiKP,published_target,606.95,-6.363636363636363,0.016736846653154388,23,2,ok,,604.0,-6.5,2.9500000000000455,0.1363636363636367,False,1.4924067450135874,3.3,17.5,21.45,23.45,True,True,0.9652965862143944,1619,PKIKP_PUBLISHED,0.0028089887640449437,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKKP,peak_1,1282.15,-3.9393939393939394,0.00793301393205528,23,2,ok,,1290.0,-8.0,-7.849999999999909,4.0606060606060606,False,2.71968771323561,3.3,17.5,26.4,56.4,False,True,0.9393711676451403,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKKP,peak_2,1200.9,-3.737373737373738,0.007621564604685424,23,2,ok,,1341.0,-7.0,-140.0999999999999,3.262626262626262,False,5.151688186284335,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9371402478799739,16,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKKP,paper_target,1334.1,-6.262626262626263,0.005201830370996429,23,2,ok,,1341.0,-7.0,-6.900000000000091,0.737373737373737,False,2.3027483967106037,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.9113611654707545,271,PKKP_PUBLISHED,0.00299625468164794,1.0,16020,16020,ablation_full_window,current
paperfaith,envelope,A,montalbetti_kanasewich_1970,nth_root,1.0,PKiKP,global,662.2,-3.4343434343434343,1.5951160140203993,23,2,ok,,604.0,-6.5,58.200000000000045,3.0656565656565657,False,29.545156125767594,3.3,17.5,21.45,23.45,False,True,0.9260986052204097,1,,nan,nan,0,0,headline_targeted_window_eq1,current
