mode,input_type,norm_variant,polarization_operator,stack_method,power_window_s,phase,peak_label,time_s,slowness_sdeg,power,support_count,minimum_support,status,excluded_reason,paper_time_s,paper_slowness_sdeg,dt_vs_paper_s,ds_vs_paper_sdeg,within_published_tolerance,grid_coordinate_miss_norm,median_distance_error_deg,max_distance_error_deg,distance_uncertainty_moveout_s,uncertainty_folded_time_tolerance_s,within_uncertainty_folded_tolerance,local_max_neighbor_check,box_peak_background_quantile,target_box_rank,published_target_box,box_occupancy_in_band,box_supported_cell_fraction,box_valid_cell_count,box_total_cell_count,normalization_lane,current_provenance_status
ablation,envelope,C,not_applicable,pws,5.0,PKKP,paper_target,1345.1,-7.575757575757576,0.11271049658828391,21,2,ok,,1341.0,-7.0,4.099999999999909,-0.5757575757575761,False,1.6565792805549564,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.4613465724117671,16481,PKKP_PUBLISHED,0.09169787765293383,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKiKP,global,621.5,-2.0202020202020208,0.013320264872761658,21,2,ok,,604.0,-6.5,17.5,4.479797979797979,False,11.502546812168026,3.3,17.5,21.45,23.45,False,True,0.9950619818366184,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKiKP,published_target,606.8,-6.0606060606060606,0.01055493974445971,21,2,ok,,604.0,-6.5,2.7999999999999545,0.43939393939393945,False,1.579967504919099,3.3,17.5,21.45,23.45,True,True,0.9946463941832547,21,PKIKP_PUBLISHED,0.0005201831044527674,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKKP,peak_1,1223.7,-8.686868686868687,0.004602676957665758,21,2,ok,,1290.0,-8.0,-66.29999999999995,-0.6868686868686869,False,2.256941252915419,3.3,17.5,26.4,56.4,False,True,0.9929145247122104,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKKP,peak_2,1442.4,-8.282828282828284,0.004197751456975431,21,2,ok,,1341.0,-7.0,101.40000000000009,-1.2828282828282838,False,3.486516784746901,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9926654336331361,5,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKKP,paper_target,1324.1,-7.070707070707071,0.000931646264071171,21,2,ok,,1341.0,-7.0,-16.90000000000009,-0.07070707070707094,False,3.384619153102748,3.3,17.5,23.099999999999998,28.099999999999998,True,True,0.9858863643446278,616,PKKP_PUBLISHED,0.0004993757802746567,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKiKP,global,581.7,-3.4343434343434343,0.0016400775552260715,21,2,ok,,604.0,-6.5,-22.299999999999955,3.0656565656565657,False,12.264939889619543,3.3,17.5,21.45,23.45,False,True,0.9849839267606849,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKiKP,published_target,606.9,-6.0606060606060606,0.0011565846587296765,21,2,ok,,604.0,-6.5,2.8999999999999773,0.43939393939393945,False,1.624437538534589,3.3,17.5,21.45,23.45,True,True,0.983647159762398,283,PKIKP_PUBLISHED,0.005409904286308781,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKKP,peak_1,1223.65,-8.686868686868687,0.0005228925193307229,21,2,ok,,1290.0,-8.0,-66.34999999999991,-0.6868686868686869,False,2.258573280537043,3.3,17.5,26.4,56.4,False,True,0.9784875093790528,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKKP,peak_2,1281.55,-3.9393939393939394,0.000476535527670129,21,2,ok,,1341.0,-7.0,-59.450000000000045,3.0606060606060606,False,2.844336728637261,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9774357914896279,39,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKKP,paper_target,1324.15,-7.070707070707071,0.00011159290539904706,21,2,ok,,1341.0,-7.0,-16.84999999999991,-0.07070707070707094,False,3.3746328409991095,3.3,17.5,23.099999999999998,28.099999999999998,True,True,0.9329655153777239,5943,PKKP_PUBLISHED,0.008551810237203496,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKiKP,global,581.55,-3.4343434343434343,0.000917633859420337,21,2,ok,,604.0,-6.5,-22.450000000000045,3.0656565656565657,False,12.33316161801108,3.3,17.5,21.45,23.45,False,True,0.9821857382608474,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKiKP,published_target,607.55,-6.0606060606060606,0.0006264912102787312,21,2,ok,,604.0,-6.5,3.5499999999999545,0.43939393939393945,False,1.9201360151302476,3.3,17.5,21.45,23.45,True,True,0.9801498599925077,492,PKIKP_PUBLISHED,0.011652101539741989,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKKP,peak_1,1223.6,-8.686868686868687,0.00026615442382123294,21,2,ok,,1290.0,-8.0,-66.40000000000009,-0.6868686868686869,False,2.260205358713205,3.3,17.5,26.4,56.4,False,True,0.9694313161314477,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKKP,peak_2,1281.45,-3.9393939393939394,0.00025862736299643433,21,2,ok,,1341.0,-7.0,-59.549999999999955,3.0606060606060606,False,2.84666008650438,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9688045567758766,45,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKKP,paper_target,1325.0,-7.070707070707071,6.048018816428684e-05,21,2,ok,,1341.0,-7.0,-16.0,-0.07070707070707094,False,3.2048785954462993,3.3,17.5,23.099999999999998,28.099999999999998,True,True,0.8784721019081074,12900,PKKP_PUBLISHED,0.018039950062421973,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKiKP,global,639.05,-1.8181818181818183,0.003076692273921352,21,2,ok,,604.0,-6.5,35.049999999999955,4.681818181818182,False,19.183662499898407,3.3,17.5,21.45,23.45,False,True,0.9880608444732399,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKiKP,published_target,606.8,-6.0606060606060606,0.002282165758190284,21,2,ok,,604.0,-6.5,2.7999999999999545,0.43939393939393945,False,1.579967504919099,3.3,17.5,21.45,23.45,True,True,0.9870514045097472,119,PKIKP_PUBLISHED,0.002600915522263837,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKKP,peak_1,1223.7,-8.686868686868687,0.001040977710705519,21,2,ok,,1290.0,-8.0,-66.29999999999995,-0.6868686868686869,False,2.256941252915419,3.3,17.5,26.4,56.4,False,True,0.9835800381067945,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKKP,peak_2,1200.95,-3.737373737373738,0.0009106155649180881,21,2,ok,,1341.0,-7.0,-140.04999999999995,3.262626262626262,False,5.15017740275155,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9827401457019367,24,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKKP,paper_target,1324.1,-7.070707070707071,0.00022123552469168698,21,2,ok,,1341.0,-7.0,-16.90000000000009,-0.07070707070707094,False,3.384619153102748,3.3,17.5,23.099999999999998,28.099999999999998,True,True,0.9611156403700146,2646,PKKP_PUBLISHED,0.0035580524344569287,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKiKP,global,666.5,-5.454545454545455,0.18022878284500765,21,2,ok,,604.0,-6.5,62.5,1.045454545454545,False,31.298538979329173,3.3,17.5,21.45,23.45,False,True,0.9884095283984533,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKiKP,published_target,587.9,-7.070707070707071,0.04575356161059235,21,2,ok,,604.0,-6.5,-16.100000000000023,-0.5707070707070709,False,8.10600027424046,3.3,17.5,21.45,23.45,True,True,0.9804078860971656,829,PKIKP_PUBLISHED,0.0007282563462338743,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKKP,peak_1,1201.05,-3.737373737373738,0.03539034478240254,21,2,ok,,1290.0,-8.0,-88.95000000000005,4.262626262626262,False,4.106917681983853,3.3,17.5,26.4,56.4,False,True,0.9778295863976657,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKKP,peak_2,1202.05,-8.787878787878787,0.02164184037218791,21,2,ok,,1341.0,-7.0,-138.95000000000005,-1.7878787878787872,False,4.7825733105909025,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9703976064591954,12,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKKP,paper_target,1345.9,-6.161616161616162,0.012618927410605508,21,2,ok,,1341.0,-7.0,4.900000000000091,0.8383838383838382,False,2.3137516348768177,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.9564417502799824,282,PKKP_PUBLISHED,0.0011235955056179776,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKiKP,global,662.95,-2.525252525252525,0.03792225657916528,21,2,ok,,604.0,-6.5,58.950000000000045,3.974747474747475,False,30.210274304908438,3.3,17.5,21.45,23.45,False,True,0.9710718739995768,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKiKP,published_target,587.6,-7.070707070707071,0.011295840741182483,21,2,ok,,604.0,-6.5,-16.399999999999977,-0.5707070707070709,False,8.2549827647298,3.3,17.5,21.45,23.45,True,True,0.9516113882785104,4189,PKIKP_PUBLISHED,0.005826050769870994,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKKP,peak_1,1200.95,-3.737373737373738,0.005856696352012011,21,2,ok,,1290.0,-8.0,-89.04999999999995,4.262626262626262,False,4.109324838020156,3.3,17.5,26.4,56.4,False,True,0.917578529612963,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKKP,peak_2,1282.1,-3.9393939393939394,0.005464674996761288,21,2,ok,,1341.0,-7.0,-58.90000000000009,3.0606060606060606,False,2.831594325795085,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9121048457694724,38,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKKP,paper_target,1333.55,-6.565656565656566,0.0025713552893227415,21,2,ok,,1341.0,-7.0,-7.4500000000000455,0.43434343434343425,False,1.843688929424602,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.8178542732195708,1809,PKKP_PUBLISHED,0.009488139825218476,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKiKP,global,662.95,-2.525252525252525,0.021114204010076527,21,2,ok,,604.0,-6.5,58.950000000000045,3.974747474747475,False,30.210274304908438,3.3,17.5,21.45,23.45,False,True,0.9618742458348071,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKiKP,published_target,587.4,-7.070707070707071,0.0064194817528592405,21,2,ok,,604.0,-6.5,-16.600000000000023,-0.5707070707070709,False,8.354324655290002,3.3,17.5,21.45,23.45,True,True,0.9237375952969512,10243,PKIKP_PUBLISHED,0.026529338327091135,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKKP,peak_1,1201.1,-3.737373737373738,0.003314392420153922,21,2,ok,,1290.0,-8.0,-88.90000000000009,4.262626262626262,False,4.105714589573425,3.3,17.5,26.4,56.4,False,True,0.8497037167309226,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKKP,peak_2,1281.75,-3.9393939393939394,0.003223704321928135,21,2,ok,,1341.0,-7.0,-59.25,3.0606060606060606,False,2.839696048540606,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.8452654062178625,46,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKKP,paper_target,1344.7,-6.161616161616162,0.0016455516496288254,21,2,ok,,1341.0,-7.0,3.7000000000000455,0.8383838383838382,False,2.222756538151474,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.7084797533409913,3365,PKKP_PUBLISHED,0.013982521847690388,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKiKP,global,662.9,-2.525252525252525,0.06795322675080047,21,2,ok,,604.0,-6.5,58.89999999999998,3.974747474747475,False,30.18588326648417,3.3,17.5,21.45,23.45,False,True,0.978394890211418,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKiKP,published_target,587.55,-7.070707070707071,0.018027242634308927,21,2,ok,,604.0,-6.5,-16.450000000000045,-0.5707070707070709,False,8.27981675195693,3.3,17.5,21.45,23.45,True,True,0.9649184744293733,2438,PKIKP_PUBLISHED,0.003121098626716604,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKKP,peak_1,1201.0,-3.737373737373738,0.010196870740167632,21,2,ok,,1290.0,-8.0,-89.0,4.262626262626262,False,4.108121098227598,3.3,17.5,26.4,56.4,False,True,0.9484331343001903,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKKP,peak_2,1281.95,-3.9393939393939394,0.008784205684242485,21,2,ok,,1341.0,-7.0,-59.049999999999955,3.0606060606060606,False,2.835063448885798,3.3,17.5,23.099999999999998,53.099999999999994,False,True,0.9419550228246318,28,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKKP,paper_target,1346.1,-6.161616161616162,0.004316120508833201,21,2,ok,,1341.0,-7.0,5.099999999999909,0.8383838383838382,False,2.33097546702986,3.3,17.5,23.099999999999998,28.099999999999998,False,True,0.8914176464140147,906,PKKP_PUBLISHED,0.0052434456928838954,1.0,16020,16020,ablation_full_window,current
