mode,input_type,norm_variant,polarization_operator,stack_method,power_window_s,phase,peak_label,time_s,slowness_sdeg,power,support_count,minimum_support,status,excluded_reason,paper_time_s,paper_slowness_sdeg,dt_vs_paper_s,ds_vs_paper_sdeg,within_published_tolerance,grid_coordinate_miss_norm,median_distance_error_deg,max_distance_error_deg,distance_uncertainty_moveout_s,uncertainty_folded_time_tolerance_s,within_uncertainty_folded_tolerance,local_max_neighbor_check,box_peak_background_quantile,target_box_rank,published_target_box,box_occupancy_in_band,box_supported_cell_fraction,box_valid_cell_count,box_total_cell_count,normalization_lane,current_provenance_status
ablation,envelope,C,not_applicable,nth_root,5.0,PKKP,paper_target,1344.45,-7.474747474747475,0.047183923490592916,23,2,ok,,1341.0,-7.0,3.4500000000000455,-0.4747474747474749,False,1.372864625470922,3.5,17.5,24.5,29.5,False,True,0.38380797511775494,32881,PKKP_PUBLISHED,0.21310861423220973,1.0,16020,16020,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKiKP,global,665.7,-3.737373737373738,1.204208145504399,23,2,ok,,604.0,-6.5,61.700000000000045,2.762626262626262,False,31.191710253195694,3.5,17.5,22.75,24.75,False,True,0.9927353978985948,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKiKP,published_target,589.45,-7.070707070707071,0.39839613343442587,23,2,ok,,604.0,-6.5,-14.549999999999955,-0.5707070707070709,False,7.336917980050337,3.5,17.5,22.75,24.75,True,False,0.8206436140412571,33917,PKIKP_PUBLISHED,0.09071993341656263,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKKP,peak_1,1200.05,-7.474747474747475,0.1409547328999485,23,2,ok,,1290.0,-8.0,-89.95000000000005,0.5252525252525251,False,3.018711753585859,3.5,17.5,28.0,58.0,False,True,0.6021610334693717,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKKP,peak_2,1345.15,-9.393939393939394,0.13437826288169466,23,2,ok,,1341.0,-7.0,4.150000000000091,-2.3939393939393945,False,1.6019435517666125,3.5,17.5,24.5,54.5,False,True,0.5852574008406931,103,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,1.0,PKKP,paper_target,1344.95,-7.575757575757576,0.10585563596972955,23,2,ok,,1341.0,-7.0,3.9500000000000455,-0.5757575757575761,False,1.6419363303015195,3.5,17.5,24.5,29.5,False,True,0.4902933689210013,6548,PKKP_PUBLISHED,0.03695380774032459,1.0,16020,16020,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKiKP,global,664.55,-3.6363636363636367,1.0583362812881423,23,2,ok,,604.0,-6.5,60.549999999999955,2.8636363636363633,False,30.648891507195383,3.5,17.5,22.75,24.75,False,True,0.9894095381211415,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKiKP,published_target,589.2,-7.070707070707071,0.345341341663064,23,2,ok,,604.0,-6.5,-14.799999999999955,-0.5707070707070709,False,7.460880674959619,3.5,17.5,22.75,24.75,True,False,0.8002690916953978,67382,PKIKP_PUBLISHED,0.4621306699958385,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKKP,peak_1,1200.75,-7.575757575757576,0.12167474321267234,23,2,ok,,1290.0,-8.0,-89.25,0.42424242424242387,False,2.9884137661253662,3.5,17.5,28.0,58.0,False,True,0.5406132975418081,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKKP,peak_2,1200.0,-3.8383838383838382,0.11766592774509466,23,2,ok,,1341.0,-7.0,-141.0,3.1616161616161618,False,5.150979054871997,3.5,17.5,24.5,54.5,False,False,0.5253355728518805,135,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,10.0,PKKP,paper_target,1344.75,-7.575757575757576,0.08890981716112241,23,2,ok,,1341.0,-7.0,3.75,-0.5757575757575761,False,1.6230695957857155,3.5,17.5,24.5,29.5,False,True,0.4181903365065913,39139,PKKP_PUBLISHED,0.17340823970037453,1.0,16020,16020,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKiKP,global,665.3,-3.737373737373738,0.8273638356435926,23,2,ok,,604.0,-6.5,61.299999999999955,2.762626262626262,False,30.993915346714598,3.5,17.5,22.75,24.75,False,True,0.9691020702805477,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKiKP,published_target,584.0,-7.070707070707071,0.3450916588346589,23,2,ok,,604.0,-6.5,-20.0,-0.5707070707070709,False,10.045135163151675,3.5,17.5,22.75,24.75,True,False,0.7995011319543112,62331,PKIKP_PUBLISHED,0.5119642114024137,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKKP,peak_1,1200.0,-7.575757575757576,0.10391049173960336,23,2,ok,,1290.0,-8.0,-90.0,0.42424242424242387,False,3.013302480264402,3.5,17.5,28.0,58.0,False,False,0.4648716299377616,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKKP,peak_2,1200.0,-3.737373737373738,0.10204778764461052,23,2,ok,,1341.0,-7.0,-141.0,3.262626262626262,False,5.178898644374266,3.5,17.5,24.5,54.5,False,False,0.458950957383258,140,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,20.0,PKKP,paper_target,1343.25,-7.6767676767676765,0.08115731753576619,23,2,ok,,1341.0,-7.0,2.25,-0.6767676767676765,False,1.7507400012521817,3.5,17.5,24.5,29.5,False,True,0.37769181793063683,80237,PKKP_PUBLISHED,0.41872659176029964,1.0,16020,16020,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKiKP,global,664.15,-3.5353535353535355,1.1661308144494869,23,2,ok,,604.0,-6.5,60.14999999999998,2.9646464646464645,False,30.478186810877116,3.5,17.5,22.75,24.75,False,True,0.9922985607307412,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKiKP,published_target,589.3,-7.070707070707071,0.3760821705973844,23,2,ok,,604.0,-6.5,-14.700000000000045,-0.5707070707070709,False,7.411291415535255,3.5,17.5,22.75,24.75,True,False,0.8122320959556523,44490,PKIKP_PUBLISHED,0.18705784436121514,1.0,9612,9612,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKKP,peak_1,1200.9,-7.575757575757576,0.13464502523207658,23,2,ok,,1290.0,-8.0,-89.09999999999991,0.42424242424242387,False,2.9834362466068516,3.5,17.5,28.0,58.0,False,True,0.585481279889218,1,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKKP,peak_2,1344.65,-9.393939393939394,0.1283729928609908,23,2,ok,,1341.0,-7.0,3.650000000000091,-2.3939393939393945,False,1.6005904565857239,3.5,17.5,24.5,54.5,False,True,0.5670690301013571,113,,nan,nan,0,0,ablation_full_window,current
ablation,envelope,C,not_applicable,pws,5.0,PKKP,paper_target,1345.1,-7.575757575757576,0.09740137656897221,23,2,ok,,1341.0,-7.0,4.099999999999909,-0.5757575757575761,False,1.6565792805549564,3.5,17.5,24.5,29.5,False,True,0.45749585277713767,16179,PKKP_PUBLISHED,0.09731585518102372,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKiKP,global,558.0,-10.0,0.010117825293818695,23,2,ok,,604.0,-6.5,-46.0,-3.5,False,23.72820637506716,3.5,17.5,22.75,24.75,False,True,0.994639856359657,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKiKP,published_target,606.8,-6.0606060606060606,0.009332626156183719,23,2,ok,,604.0,-6.5,2.7999999999999545,0.43939393939393945,False,1.579967504919099,3.5,17.5,22.75,24.75,True,True,0.9944955883855999,5,PKIKP_PUBLISHED,0.0005201831044527674,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKKP,peak_1,1442.35,-8.282828282828284,0.002557989327085689,23,2,ok,,1290.0,-8.0,152.3499999999999,-0.28282828282828376,False,5.081832481718798,3.5,17.5,28.0,58.0,False,True,0.9918702163561963,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKKP,peak_2,1200.95,-3.737373737373738,0.0025483694029316832,23,2,ok,,1341.0,-7.0,-140.04999999999995,3.262626262626262,False,5.15017740275155,3.5,17.5,24.5,54.5,False,True,0.991862370967879,2,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,1.0,PKKP,paper_target,1334.5,-6.565656565656566,0.000747936398763684,23,2,ok,,1341.0,-7.0,-6.5,0.43434343434343425,False,1.6938385012989896,3.5,17.5,24.5,29.5,False,True,0.9868289005799703,466,PKKP_PUBLISHED,0.0005617977528089888,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKiKP,global,557.8,-10.0,0.001345901322105733,23,2,ok,,604.0,-6.5,-46.200000000000045,-3.5,False,23.825150110288472,3.5,17.5,22.75,24.75,False,True,0.9847928043841774,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKiKP,published_target,606.85,-6.0606060606060606,0.0010168541709124769,23,2,ok,,604.0,-6.5,2.8500000000000227,0.43939393939393945,False,1.6021617635558463,3.5,17.5,22.75,24.75,True,True,0.9840058683504613,103,PKIKP_PUBLISHED,0.005305867665418227,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKKP,peak_1,1281.35,-3.9393939393939394,0.0003303229387138726,23,2,ok,,1290.0,-8.0,-8.650000000000091,4.0606060606060606,False,2.722382765922421,3.5,17.5,28.0,58.0,False,True,0.9782238171606101,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKKP,peak_2,1200.9,-3.737373737373738,0.00030723172657051934,23,2,ok,,1341.0,-7.0,-140.0999999999999,3.262626262626262,False,5.151688186284335,3.5,17.5,24.5,54.5,False,True,0.9774558408153277,37,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,10.0,PKKP,paper_target,1334.35,-6.565656565656566,0.00010237442431962274,23,2,ok,,1341.0,-7.0,-6.650000000000091,0.43434343434343425,False,1.716970840894759,3.5,17.5,24.5,29.5,False,True,0.9513799493231501,3092,PKKP_PUBLISHED,0.003183520599250936,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKiKP,global,557.85,-10.0,0.0006828585536670685,23,2,ok,,604.0,-6.5,-46.14999999999998,-3.5,False,23.800911805596385,3.5,17.5,22.75,24.75,False,True,0.9819189950580591,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKiKP,published_target,607.6,-6.0606060606060606,0.0005486012229907096,23,2,ok,,604.0,-6.5,3.6000000000000227,0.43939393939393945,False,1.9432697487997872,3.5,17.5,22.75,24.75,True,True,0.9811534159147625,144,PKIKP_PUBLISHED,0.011860174781523096,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKKP,peak_1,1281.35,-3.9393939393939394,0.00017799731654535674,23,2,ok,,1290.0,-8.0,-8.650000000000091,4.0606060606060606,False,2.722382765922421,3.5,17.5,28.0,58.0,False,True,0.9711971822852004,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKKP,peak_2,1200.95,-3.737373737373738,0.00015680324437767078,23,2,ok,,1341.0,-7.0,-140.04999999999995,3.262626262626262,False,5.15017740275155,3.5,17.5,24.5,54.5,False,True,0.968294606535252,93,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,20.0,PKKP,paper_target,1335.05,-6.565656565656566,5.494842757103512e-05,23,2,ok,,1341.0,-7.0,-5.9500000000000455,0.43434343434343425,False,1.6109589903168948,3.5,17.5,24.5,29.5,False,True,0.9147055919966579,6976,PKKP_PUBLISHED,0.00717852684144819,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKiKP,global,557.85,-10.0,0.0025521595216676744,23,2,ok,,604.0,-6.5,-46.14999999999998,-3.5,False,23.800911805596385,3.5,17.5,22.75,24.75,False,True,0.9877548743288652,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKiKP,published_target,606.8,-6.0606060606060606,0.0020140267309510323,23,2,ok,,604.0,-6.5,2.7999999999999545,0.43939393939393945,False,1.579967504919099,3.5,17.5,22.75,24.75,True,True,0.9870553272039058,48,PKIKP_PUBLISHED,0.0027049521431543903,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKKP,peak_1,1200.95,-3.737373737373738,0.0006008120464585525,23,2,ok,,1290.0,-8.0,-89.04999999999995,4.262626262626262,False,4.109324838020156,3.5,17.5,28.0,58.0,False,True,0.9824145620867687,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKKP,peak_2,1281.2,-3.9393939393939394,0.0005924122906346847,23,2,ok,,1341.0,-7.0,-59.799999999999955,3.0606060606060606,False,2.8524772437085106,3.5,17.5,24.5,54.5,False,True,0.9823341468565163,9,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,nth_root,5.0,PKKP,paper_target,1334.35,-6.565656565656566,0.000196301628651614,23,2,ok,,1341.0,-7.0,-6.650000000000091,0.43434343434343425,False,1.716970840894759,3.5,17.5,24.5,29.5,False,True,0.9690575705491096,1487,PKKP_PUBLISHED,0.0016229712858926342,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKiKP,global,662.65,-2.6262626262626263,0.14995614016982348,23,2,ok,,604.0,-6.5,58.64999999999998,3.8737373737373737,False,30.027296204208074,3.5,17.5,22.75,24.75,False,True,0.9863542545867736,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKiKP,published_target,587.95,-7.070707070707071,0.03544094615466085,23,2,ok,,604.0,-6.5,-16.049999999999955,-0.5707070707070709,False,8.08117351911131,3.5,17.5,22.75,24.75,True,True,0.977307650147112,861,PKIKP_PUBLISHED,0.002184769038701623,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKKP,peak_1,1201.05,-3.737373737373738,0.03027975296109488,23,2,ok,,1290.0,-8.0,-88.95000000000005,4.262626262626262,False,4.106917681983853,3.5,17.5,28.0,58.0,False,True,0.9757143825363399,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKKP,peak_2,1202.05,-8.787878787878787,0.020537797548114266,23,2,ok,,1341.0,-7.0,-138.95000000000005,-1.7878787878787872,False,4.7825733105909025,3.5,17.5,24.5,54.5,False,True,0.9704052339200594,10,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,1.0,PKKP,paper_target,1346.05,-6.262626262626263,0.012569566388237164,23,2,ok,,1341.0,-7.0,5.0499999999999545,0.737373737373737,False,2.1019871975236164,3.5,17.5,24.5,29.5,False,True,0.9599024382377253,95,PKKP_PUBLISHED,0.0006866416978776529,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKiKP,global,662.85,-2.525252525252525,0.037998944802106825,23,2,ok,,604.0,-6.5,58.85000000000002,3.974747474747475,False,30.16149322526672,3.5,17.5,22.75,24.75,False,True,0.9691307941734044,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKiKP,published_target,587.55,-7.070707070707071,0.008455289838824221,23,2,ok,,604.0,-6.5,-16.450000000000045,-0.5707070707070709,False,8.27981675195693,3.5,17.5,22.75,24.75,True,True,0.9465626629688736,4729,PKIKP_PUBLISHED,0.011860174781523096,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKKP,peak_1,1201.0,-3.737373737373738,0.0048681647020568045,23,2,ok,,1290.0,-8.0,-89.0,4.262626262626262,False,4.108121098227598,3.5,17.5,28.0,58.0,False,True,0.917603809197541,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKKP,peak_2,1282.0,-3.9393939393939394,0.004010633145889748,23,2,ok,,1341.0,-7.0,-59.0,3.0606060606060606,False,2.8339065661864913,3.5,17.5,24.5,54.5,False,True,0.901237457457837,90,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,10.0,PKKP,paper_target,1345.95,-6.161616161616162,0.0022372206063656047,23,2,ok,,1341.0,-7.0,4.9500000000000455,0.8383838383838382,False,2.318004880904078,3.5,17.5,24.5,29.5,False,True,0.8260588059798422,1092,PKKP_PUBLISHED,0.006741573033707865,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKiKP,global,662.9,-2.525252525252525,0.02083260690922925,23,2,ok,,604.0,-6.5,58.89999999999998,3.974747474747475,False,30.18588326648417,3.5,17.5,22.75,24.75,False,True,0.9613239790153296,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKiKP,published_target,611.45,-6.0606060606060606,0.0056183144483675585,23,2,ok,,604.0,-6.5,7.4500000000000455,0.43939393939393945,False,3.7963037703272002,3.5,17.5,22.75,24.75,True,True,0.9281708934785864,7638,PKIKP_PUBLISHED,0.015085310029130253,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKKP,peak_1,1201.2,-3.737373737373738,0.0027768958388188886,23,2,ok,,1290.0,-8.0,-88.79999999999995,4.262626262626262,False,4.103309377391815,3.5,17.5,28.0,58.0,False,True,0.8531197295607476,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKKP,peak_2,1281.75,-3.9393939393939394,0.0023984440356562475,23,2,ok,,1341.0,-7.0,-59.25,3.0606060606060606,False,2.839696048540606,3.5,17.5,24.5,54.5,False,True,0.8295072900002026,108,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,20.0,PKKP,paper_target,1345.05,-6.161616161616162,0.0013707055795666998,23,2,ok,,1341.0,-7.0,4.0499999999999545,0.8383838383838382,False,2.247030624601075,3.5,17.5,24.5,29.5,False,True,0.7081783596731349,2069,PKKP_PUBLISHED,0.008489388264669164,1.0,16020,16020,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKiKP,global,662.85,-2.525252525252525,0.06853844984557318,23,2,ok,,604.0,-6.5,58.85000000000002,3.974747474747475,False,30.16149322526672,3.5,17.5,22.75,24.75,False,True,0.9762716230343216,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKiKP,published_target,587.55,-7.070707070707071,0.013974840176289026,23,2,ok,,604.0,-6.5,-16.450000000000045,-0.5707070707070709,False,8.27981675195693,3.5,17.5,22.75,24.75,True,True,0.9610650812008588,2490,PKIKP_PUBLISHED,0.0063462338743237616,1.0,9612,9612,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKKP,peak_1,1201.0,-3.737373737373738,0.008600763373333625,23,2,ok,,1290.0,-8.0,-89.0,4.262626262626262,False,4.108121098227598,3.5,17.5,28.0,58.0,False,True,0.9474995330904314,1,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKKP,peak_2,1281.8,-3.9393939393939394,0.006265073684620891,23,2,ok,,1341.0,-7.0,-59.200000000000045,3.0606060606060606,False,2.8385371395388828,3.5,17.5,24.5,54.5,False,True,0.9331252562009622,61,,nan,nan,0,0,ablation_full_window,current
ablation,waveform,C,not_applicable,pws,5.0,PKKP,paper_target,1346.0,-6.161616161616162,0.003933025642891115,23,2,ok,,1341.0,-7.0,5.0,0.8383838383838382,False,2.3222933983231124,3.5,17.5,24.5,29.5,False,True,0.900144333352293,432,PKKP_PUBLISHED,0.002184769038701623,1.0,16020,16020,ablation_full_window,current
paperfaith,envelope,A,montalbetti_kanasewich_1970,nth_root,1.0,PKiKP,global,662.05,-3.4343434343434343,1.2735233873944103,23,2,ok,,604.0,-6.5,58.049999999999955,3.0656565656565657,False,29.47128900295981,3.5,17.5,22.75,24.75,False,True,0.8480927143205053,1,,nan,nan,0,0,headline_targeted_window_eq1,current
paperfaith,envelope,A,montalbetti_kanasewich_1970,nth_root,1.0,PKiKP,published_target,602.5,-6.8686868686868685,1.001283447212563,23,2,ok,,604.0,-6.5,-1.5,-0.3686868686868685,True,0.9695789566469449,3.5,17.5,22.75,24.75,True,True,0.7807267441542997,3285,PKIKP_PUBLISHED,0.10341240116521015,1.0,9612,9612,headline_targeted_window_eq1,current
